REGION,SETTLEMENTDATE,TOTALDEMAND,RRP_MWh,PERIODTYPE,RRP_KWh,max rrp,min rrp,min Totaldemand,max totaldemand
NSW1,22/2/18 5:30,7306.38,77.31,TRADE,0.07731,,,,
NSW1,22/2/18 6:00,7770.73,84.55,TRADE,0.08455,,,,
NSW1,22/2/18 6:30,8089.7,65.72,TRADE,0.06572,,,,
NSW1,22/2/18 7:00,8349.66,78.16,TRADE,0.07816,,,,
NSW1,22/2/18 7:30,8468.65,70.33,TRADE,0.07033,,,,
NSW1,22/2/18 8:00,8519.84,69.26,TRADE,0.06926,,,,
NSW1,22/2/18 8:30,8644.2,74.37,TRADE,0.07437,,,,
NSW1,22/2/18 9:00,8620.25,73.65,TRADE,0.07365,,,,
NSW1,22/2/18 9:30,8575.92,80.01,TRADE,0.08001,,,,
NSW1,22/2/18 10:00,8593.28,81.88,TRADE,0.08188,,,,
NSW1,22/2/18 10:30,8549.24,81.38,TRADE,0.08138,,,,
NSW1,22/2/18 11:00,8547.8,78.71,TRADE,0.07871,,,,
NSW1,22/2/18 11:30,8601,70.48,TRADE,0.07048,,,,
NSW1,22/2/18 12:00,8607.05,77.29,TRADE,0.07729,,,,
NSW1,22/2/18 12:30,8621.6,78.92,TRADE,0.07892,,,,
NSW1,22/2/18 13:00,8618.68,81.87,TRADE,0.08187,,,,
NSW1,22/2/18 13:30,8707.8,86.82,TRADE,0.08682,,,,
NSW1,22/2/18 14:00,8675.82,87.2,TRADE,0.0872,,,,
NSW1,22/2/18 14:30,8783.95,88.53,TRADE,0.08853,,,,
NSW1,22/2/18 15:00,8887.34,90.59,TRADE,0.09059,,,,
NSW1,22/2/18 15:30,8956.81,89.52,TRADE,0.08952,,,,
NSW1,22/2/18 16:00,8987.02,88.89,TRADE,0.08889,,,,
NSW1,22/2/18 16:30,9068.3,88.04,TRADE,0.08804,,,,
NSW1,22/2/18 17:00,9103.25,88.16,TRADE,0.08816,,,,
NSW1,22/2/18 17:30,9061.88,88.03,TRADE,0.08803,,,,
NSW1,22/2/18 18:00,9055.64,88.18,TRADE,0.08818,,,,
NSW1,22/2/18 18:30,8910.32,85.77,TRADE,0.08577,,,,
NSW1,22/2/18 19:00,8947.23,84.12,TRADE,0.08412,,,,
NSW1,22/2/18 19:30,8984.08,83.41,TRADE,0.08341,,,,
NSW1,22/2/18 20:00,8777.73,80.24,TRADE,0.08024,,,,
NSW1,22/2/18 20:30,8577.67,73.37,TRADE,0.07337,,,,
NSW1,22/2/18 21:00,8268.06,61.87,TRADE,0.06187,,,,
NSW1,22/2/18 21:30,8157.61,59.98,TRADE,0.05998,,,,
NSW1,22/2/18 22:00,7952.11,58.41,TRADE,0.05841,,,,
NSW1,22/2/18 22:30,7884.08,63.61,TRADE,0.06361,,,,
NSW1,22/2/18 23:00,7705.3,60.92,TRADE,0.06092,,,,
NSW1,22/2/18 23:30,7509.86,53.07,TRADE,0.05307,,,,
NSW1,23/2/18 0:00,7380.36,55.97,TRADE,0.05597,,,,
NSW1,23/2/18 0:30,7268.75,56.76,TRADE,0.05676,,,,
NSW1,23/2/18 1:00,7069.34,59.26,TRADE,0.05926,,,,
NSW1,23/2/18 1:30,6762.23,57.63,TRADE,0.05763,,,,
NSW1,23/2/18 2:00,6556.43,62.8,TRADE,0.0628,,,,
NSW1,23/2/18 2:30,6408.84,55.47,TRADE,0.05547,,,,
NSW1,23/2/18 3:00,6362.74,61.36,TRADE,0.06136,,,,
NSW1,23/2/18 3:30,6336.48,61.88,TRADE,0.06188,,,,
NSW1,23/2/18 4:00,6424.72,62.37,TRADE,0.06237,,,,
NSW1,23/2/18 4:30,6660.79,62.29,TRADE,0.06229,,,,
NSW1,23/2/18 5:00,6938.77,62.46,TRADE,0.06246,,,,
NSW1,23/2/18 5:30,7498.33,63.25,TRADE,0.06325,,,,
NSW1,23/2/18 6:00,7848.93,76.8,TRADE,0.0768,,,,
NSW1,23/2/18 6:30,8295.16,84.53,TRADE,0.08453,,,,
NSW1,23/2/18 7:00,8565.24,88.58,TRADE,0.08858,,,,
NSW1,23/2/18 7:30,8648.82,81.04,TRADE,0.08104,,,,
NSW1,23/2/18 8:00,8771.8,82.54,TRADE,0.08254,,,,
NSW1,23/2/18 8:30,8908.72,89.69,TRADE,0.08969,,,,
NSW1,23/2/18 9:00,9022.58,91.16,TRADE,0.09116,,,,
NSW1,23/2/18 9:30,9032.43,88.66,TRADE,0.08866,,,,
NSW1,23/2/18 10:00,9162.77,94.7,TRADE,0.0947,,,,
NSW1,23/2/18 10:30,9164.35,88.76,TRADE,0.08876,,,,
NSW1,23/2/18 11:00,9213.64,85.32,TRADE,0.08532,,,,
NSW1,23/2/18 11:30,9242.55,82.22,TRADE,0.08222,,,,
NSW1,23/2/18 12:00,9256.17,80.75,TRADE,0.08075,,,,
NSW1,23/2/18 12:30,9270.16,80.98,TRADE,0.08098,,,,
NSW1,23/2/18 13:00,9317.22,76.9,TRADE,0.0769,,,,
NSW1,23/2/18 13:30,9376.44,72.68,TRADE,0.07268,,,,
NSW1,23/2/18 14:00,9374.13,72.11,TRADE,0.07211,,,,
NSW1,23/2/18 14:30,9449.78,75.17,TRADE,0.07517,,,,
NSW1,23/2/18 15:00,9616.61,80.91,TRADE,0.08091,,,,
NSW1,23/2/18 15:30,9812.91,83.51,TRADE,0.08351,,,,
NSW1,23/2/18 16:00,9961.28,86.33,TRADE,0.08633,,,,
NSW1,23/2/18 16:30,9969.74,87.48,TRADE,0.08748,,,,
NSW1,23/2/18 17:00,9866.55,83.29,TRADE,0.08329,,,,
NSW1,23/2/18 17:30,9647.87,80.91,TRADE,0.08091,,,,
NSW1,23/2/18 18:00,9485.68,79.4,TRADE,0.0794,,,,
NSW1,23/2/18 18:30,9291.72,76.6,TRADE,0.0766,,,,
NSW1,23/2/18 19:00,9211.36,80.68,TRADE,0.08068,,,,
NSW1,23/2/18 19:30,9242.37,85.59,TRADE,0.08559,,,,
NSW1,23/2/18 20:00,9094.69,85.15,TRADE,0.08515,,,,
NSW1,23/2/18 20:30,8829.54,76.95,TRADE,0.07695,,,,
NSW1,23/2/18 21:00,8550.01,68.66,TRADE,0.06866,,,,
NSW1,23/2/18 21:30,8592.55,71.11,TRADE,0.07111,,,,
NSW1,23/2/18 22:00,8404.5,68.55,TRADE,0.06855,,,,
NSW1,23/2/18 22:30,8370.4,80.57,TRADE,0.08057,,,,
NSW1,23/2/18 23:00,8160.25,77.01,TRADE,0.07701,,,,
NSW1,23/2/18 23:30,7842.76,73.41,TRADE,0.07341,,,,
NSW1,24/2/18 0:00,7707.38,63.79,TRADE,0.06379,,,,
NSW1,24/2/18 0:30,7489.05,60.43,TRADE,0.06043,,,,
NSW1,24/2/18 1:00,7245.53,64.04,TRADE,0.06404,,,,
NSW1,24/2/18 1:30,6929.7,61.31,TRADE,0.06131,,,,
NSW1,24/2/18 2:00,6713.36,60.52,TRADE,0.06052,,,,
NSW1,24/2/18 2:30,6460.08,62.39,TRADE,0.06239,,,,
NSW1,24/2/18 3:00,6410.69,63,TRADE,0.063,,,,
NSW1,24/2/18 3:30,6349.3,55.21,TRADE,0.05521,,,,
NSW1,24/2/18 4:00,6335.79,45.6,TRADE,0.0456,,,,
NSW1,24/2/18 4:30,6425.26,53.33,TRADE,0.05333,,,,
NSW1,24/2/18 5:00,6507.55,53.87,TRADE,0.05387,,,,
NSW1,24/2/18 5:30,6689.2,51.26,TRADE,0.05126,,,,
NSW1,24/2/18 6:00,6850.4,58.99,TRADE,0.05899,,,,
NSW1,24/2/18 6:30,7108.1,58.85,TRADE,0.05885,,,,
NSW1,24/2/18 7:00,7396.8,62.91,TRADE,0.06291,,,,
NSW1,24/2/18 7:30,7706.47,70.98,TRADE,0.07098,,,,
NSW1,24/2/18 8:00,7919.85,69.63,TRADE,0.06963,,,,
NSW1,24/2/18 8:30,8117.72,69.51,TRADE,0.06951,,,,
NSW1,24/2/18 9:00,8163.8,69.91,TRADE,0.06991,,,,
NSW1,24/2/18 9:30,8396.74,85.07,TRADE,0.08507,,,,
NSW1,24/2/18 10:00,8534.67,83,TRADE,0.083,,,,
NSW1,24/2/18 10:30,8692.79,73.14,TRADE,0.07314,,,,
NSW1,24/2/18 11:00,8928.52,78.8,TRADE,0.0788,,,,
NSW1,24/2/18 11:30,9029.28,69.1,TRADE,0.0691,,,,
NSW1,24/2/18 12:00,9304.38,81.55,TRADE,0.08155,,,,
NSW1,24/2/18 12:30,9628.06,77.14,TRADE,0.07714,,,,
NSW1,24/2/18 13:00,9877.91,80.58,TRADE,0.08058,,,,
NSW1,24/2/18 13:30,9984.41,87.19,TRADE,0.08719,,,,
NSW1,24/2/18 14:00,10148.7,88.24,TRADE,0.08824,,,,
NSW1,24/2/18 14:30,10213.17,84.09,TRADE,0.08409,,,,
NSW1,24/2/18 15:00,10342.9,86.02,TRADE,0.08602,,,,
NSW1,24/2/18 15:30,10439.2,86.28,TRADE,0.08628,,,,
NSW1,24/2/18 16:00,10406.5,84.75,TRADE,0.08475,,,,
NSW1,24/2/18 16:30,10293.09,84.99,TRADE,0.08499,,,,
NSW1,24/2/18 17:00,10416.26,87.52,TRADE,0.08752,,,,
NSW1,24/2/18 17:30,10393.34,90.25,TRADE,0.09025,,,,
NSW1,24/2/18 18:00,10361.3,94.6,TRADE,0.0946,,,,
NSW1,24/2/18 18:30,10146.53,84.41,TRADE,0.08441,,,,
NSW1,24/2/18 19:00,10008.39,119.02,TRADE,0.11902,,,,
NSW1,24/2/18 19:30,9942.92,108.79,TRADE,0.10879,,,,
NSW1,24/2/18 20:00,9642.8,96.39,TRADE,0.09639,,,,
NSW1,24/2/18 20:30,9596.19,107.27,TRADE,0.10727,,,,
NSW1,24/2/18 21:00,9362.67,89.65,TRADE,0.08965,,,,
NSW1,24/2/18 21:30,9120.51,84.9,TRADE,0.0849,,,,
NSW1,24/2/18 22:00,8900.9,78.6,TRADE,0.0786,,,,
NSW1,24/2/18 22:30,8700.24,83.33,TRADE,0.08333,,,,
NSW1,24/2/18 23:00,8361.48,78.87,TRADE,0.07887,,,,
NSW1,24/2/18 23:30,8058.32,70.92,TRADE,0.07092,,,,
NSW1,25/2/18 0:00,7876.94,65.72,TRADE,0.06572,,,,
NSW1,25/2/18 0:30,7572.63,63.98,TRADE,0.06398,,,,
NSW1,25/2/18 1:00,7417.55,64.86,TRADE,0.06486,,,,
NSW1,25/2/18 1:30,7110.47,60.4,TRADE,0.0604,,,,
NSW1,25/2/18 2:00,6900.35,61.11,TRADE,0.06111,,,,
NSW1,25/2/18 2:30,6724.86,62.93,TRADE,0.06293,,,,
NSW1,25/2/18 3:00,6657.58,62.86,TRADE,0.06286,,,,
NSW1,25/2/18 3:30,6633.98,61.63,TRADE,0.06163,,,,
NSW1,25/2/18 4:00,6582.16,63.86,TRADE,0.06386,,,,
NSW1,25/2/18 4:30,6617.28,63.08,TRADE,0.06308,,,,
NSW1,25/2/18 5:00,6617.63,56.05,TRADE,0.05605,,,,
NSW1,25/2/18 5:30,6765.82,59.58,TRADE,0.05958,,,,
NSW1,25/2/18 6:00,6864.28,62.07,TRADE,0.06207,,,,
NSW1,25/2/18 6:30,7026.93,62.78,TRADE,0.06278,,,,
NSW1,25/2/18 7:00,7236.89,59.7,TRADE,0.0597,,,,
NSW1,25/2/18 7:30,7464.63,63.52,TRADE,0.06352,,,,
NSW1,25/2/18 8:00,7698.31,60.6,TRADE,0.0606,,,,
NSW1,25/2/18 8:30,7855.88,62.7,TRADE,0.0627,,,,
NSW1,25/2/18 9:00,7939.55,63.81,TRADE,0.06381,,,,
NSW1,25/2/18 9:30,8063.08,64.85,TRADE,0.06485,,,,
NSW1,25/2/18 10:00,8090.53,62.86,TRADE,0.06286,,,,
NSW1,25/2/18 10:30,8035.65,62.66,TRADE,0.06266,,,,
NSW1,25/2/18 11:00,7993.93,62.32,TRADE,0.06232,,,,
NSW1,25/2/18 11:30,7996.95,61.4,TRADE,0.0614,,,,
NSW1,25/2/18 12:00,7973.52,62.34,TRADE,0.06234,,,,
NSW1,25/2/18 12:30,7898.02,61.94,TRADE,0.06194,,,,
NSW1,25/2/18 13:00,7803.38,62.46,TRADE,0.06246,,,,
NSW1,25/2/18 13:30,7831.14,62.46,TRADE,0.06246,,,,
NSW1,25/2/18 14:00,7823.65,61.54,TRADE,0.06154,,,,
NSW1,25/2/18 14:30,7775.7,61.54,TRADE,0.06154,,,,
NSW1,25/2/18 15:00,7754.5,62.33,TRADE,0.06233,,,,
NSW1,25/2/18 15:30,7834.12,64.32,TRADE,0.06432,,,,
NSW1,25/2/18 16:00,8010.05,64.91,TRADE,0.06491,,,,
NSW1,25/2/18 16:30,8089.07,70.49,TRADE,0.07049,,,,
NSW1,25/2/18 17:00,8272.23,77.44,TRADE,0.07744,,,,
NSW1,25/2/18 17:30,8278.52,70.44,TRADE,0.07044,,,,
NSW1,25/2/18 18:00,8201.07,67.9,TRADE,0.0679,,,,
NSW1,25/2/18 18:30,8079.41,64.47,TRADE,0.06447,,,,
NSW1,25/2/18 19:00,8046.75,68.44,TRADE,0.06844,,,,
NSW1,25/2/18 19:30,7979.67,65.07,TRADE,0.06507,,,,
NSW1,25/2/18 20:00,7808.06,65.49,TRADE,0.06549,,,,
NSW1,25/2/18 20:30,7581.65,60.06,TRADE,0.06006,,,,
NSW1,25/2/18 21:00,7371.21,59.3,TRADE,0.0593,,,,
NSW1,25/2/18 21:30,7270.34,61.17,TRADE,0.06117,,,,
NSW1,25/2/18 22:00,7108.79,60.77,TRADE,0.06077,,,,
NSW1,25/2/18 22:30,7031.19,63.29,TRADE,0.06329,,,,
NSW1,25/2/18 23:00,6923.2,66.33,TRADE,0.06633,,,,
NSW1,25/2/18 23:30,6760.47,63.55,TRADE,0.06355,,,,
NSW1,26/2/18 0:00,6607.9,61.2,TRADE,0.0612,,,,
NSW1,26/2/18 0:30,6536.23,60.57,TRADE,0.06057,,,,
NSW1,26/2/18 1:00,6425.7,59.54,TRADE,0.05954,,,,
NSW1,26/2/18 1:30,6147.89,48.94,TRADE,0.04894,,,,
NSW1,26/2/18 2:00,5995.15,55.28,TRADE,0.05528,,,,
NSW1,26/2/18 2:30,5924.25,60.23,TRADE,0.06023,,,,
NSW1,26/2/18 3:00,5884.23,58.63,TRADE,0.05863,,,,
NSW1,26/2/18 3:30,5954.18,55.84,TRADE,0.05584,,,,
NSW1,26/2/18 4:00,6074.07,57.48,TRADE,0.05748,,,,
NSW1,26/2/18 4:30,6277.5,60.15,TRADE,0.06015,,,,
NSW1,26/2/18 5:00,6517.83,66.54,TRADE,0.06654,,,,
NSW1,26/2/18 5:30,7133.2,87.33,TRADE,0.08733,,,,
NSW1,26/2/18 6:00,7657.96,88.13,TRADE,0.08813,,,,
NSW1,26/2/18 6:30,8026.82,87.2,TRADE,0.0872,,,,
NSW1,26/2/18 7:00,8236.83,91.34,TRADE,0.09134,,,,
NSW1,26/2/18 7:30,8332.58,72.69,TRADE,0.07269,,,,
NSW1,26/2/18 8:00,8399.95,82.21,TRADE,0.08221,,,,
NSW1,26/2/18 8:30,8462.01,84.45,TRADE,0.08445,,,,
NSW1,26/2/18 9:00,8465.36,81.84,TRADE,0.08184,,,,
NSW1,26/2/18 9:30,8497.02,82.58,TRADE,0.08258,,,,
NSW1,26/2/18 10:00,8460.02,83.27,TRADE,0.08327,,,,
NSW1,26/2/18 10:30,8435.39,81.9,TRADE,0.0819,,,,
NSW1,26/2/18 11:00,8361.63,81.31,TRADE,0.08131,,,,
NSW1,26/2/18 11:30,8345.91,81.54,TRADE,0.08154,,,,
NSW1,26/2/18 12:00,8333.35,76.27,TRADE,0.07627,,,,
NSW1,26/2/18 12:30,8279.66,73.64,TRADE,0.07364,,,,
NSW1,26/2/18 13:00,8369.42,78.86,TRADE,0.07886,,,,
NSW1,26/2/18 13:30,8373.6,80.18,TRADE,0.08018,,,,
NSW1,26/2/18 14:00,8363.7,80.3,TRADE,0.0803,,,,
NSW1,26/2/18 14:30,8281.5,73.59,TRADE,0.07359,,,,
NSW1,26/2/18 15:00,8348.83,74.3,TRADE,0.0743,,,,
NSW1,26/2/18 15:30,8411.91,75.97,TRADE,0.07597,,,,
NSW1,26/2/18 16:00,8384.7,73,TRADE,0.073,,,,
NSW1,26/2/18 16:30,8412.2,79.4,TRADE,0.0794,,,,
NSW1,26/2/18 17:00,8541.75,76.69,TRADE,0.07669,,,,
NSW1,26/2/18 17:30,8558.14,75.61,TRADE,0.07561,,,,
NSW1,26/2/18 18:00,8563.3,77.23,TRADE,0.07723,,,,
NSW1,26/2/18 18:30,8484.63,75.83,TRADE,0.07583,,,,
NSW1,26/2/18 19:00,8417.62,75.44,TRADE,0.07544,,,,
NSW1,26/2/18 19:30,8406.84,68.78,TRADE,0.06878,,,,
NSW1,26/2/18 20:00,8185.62,68.86,TRADE,0.06886,,,,
NSW1,26/2/18 20:30,7999.43,66.06,TRADE,0.06606,,,,
NSW1,26/2/18 21:00,7745.85,61.24,TRADE,0.06124,,,,
NSW1,26/2/18 21:30,7629.07,61.94,TRADE,0.06194,,,,
NSW1,26/2/18 22:00,7493.63,60.41,TRADE,0.06041,,,,
NSW1,26/2/18 22:30,7462.75,62.25,TRADE,0.06225,,,,
NSW1,26/2/18 23:00,7387.64,68.33,TRADE,0.06833,,,,
NSW1,26/2/18 23:30,7256.21,69.43,TRADE,0.06943,,,,
NSW1,27/2/18 0:00,7121.16,65.4,TRADE,0.0654,,,,
NSW1,27/2/18 0:30,6998.23,64.78,TRADE,0.06478,,,,
NSW1,27/2/18 1:00,6758.44,56.96,TRADE,0.05696,,,,
NSW1,27/2/18 1:30,6451.95,53.46,TRADE,0.05346,,,,
NSW1,27/2/18 2:00,6240.83,51.45,TRADE,0.05145,,,,
NSW1,27/2/18 2:30,6062.57,38.96,TRADE,0.03896,,,,
NSW1,27/2/18 3:00,6051.89,28.2,TRADE,0.0282,,,,
NSW1,27/2/18 3:30,6057.61,24.04,TRADE,0.02404,,,,
NSW1,27/2/18 4:00,6118.18,39.48,TRADE,0.03948,,,,
NSW1,27/2/18 4:30,6368.69,61.4,TRADE,0.0614,,,,
NSW1,27/2/18 5:00,6716.9,65.16,TRADE,0.06516,,,,
NSW1,27/2/18 5:30,7214.7,77.41,TRADE,0.07741,,,,
NSW1,27/2/18 6:00,7763.75,78.48,TRADE,0.07848,,,,
NSW1,27/2/18 6:30,8069.74,82.39,TRADE,0.08239,,,,
NSW1,27/2/18 7:00,8309.01,81.23,TRADE,0.08123,,,,
NSW1,27/2/18 7:30,8306.83,68.47,TRADE,0.06847,,,,
NSW1,27/2/18 8:00,8250.33,69.22,TRADE,0.06922,,,,
NSW1,27/2/18 8:30,8303.29,72.89,TRADE,0.07289,,,,
NSW1,27/2/18 9:00,8259.88,68.74,TRADE,0.06874,,,,
NSW1,27/2/18 9:30,8282.55,69.39,TRADE,0.06939,,,,
NSW1,27/2/18 10:00,8221.98,67.09,TRADE,0.06709,,,,
NSW1,27/2/18 10:30,8159.11,68.27,TRADE,0.06827,,,,
NSW1,27/2/18 11:00,8160.53,68.66,TRADE,0.06866,,,,
NSW1,27/2/18 11:30,8085.07,64.43,TRADE,0.06443,,,,
NSW1,27/2/18 12:00,8042.13,62.47,TRADE,0.06247,,,,
NSW1,27/2/18 12:30,8080.5,65.61,TRADE,0.06561,,,,
NSW1,27/2/18 13:00,8138.6,69.7,TRADE,0.0697,,,,
NSW1,27/2/18 13:30,8188.27,77.74,TRADE,0.07774,,,,
NSW1,27/2/18 14:00,8203.78,80.39,TRADE,0.08039,,,,
NSW1,27/2/18 14:30,8213.86,79.49,TRADE,0.07949,,,,
NSW1,27/2/18 15:00,8332,86.41,TRADE,0.08641,,,,
NSW1,27/2/18 15:30,8395.02,86.02,TRADE,0.08602,,,,
NSW1,27/2/18 16:00,8542.69,85.4,TRADE,0.0854,,,,
NSW1,27/2/18 16:30,8647.13,85.22,TRADE,0.08522,,,,
NSW1,27/2/18 17:00,8727.44,86.15,TRADE,0.08615,,,,
NSW1,27/2/18 17:30,8632.32,85.28,TRADE,0.08528,,,,
NSW1,27/2/18 18:00,8666.13,86.55,TRADE,0.08655,,,,
NSW1,27/2/18 18:30,8569.26,85.25,TRADE,0.08525,,,,
NSW1,27/2/18 19:00,8618.72,85.01,TRADE,0.08501,,,,
NSW1,27/2/18 19:30,8602.37,77.53,TRADE,0.07753,,,,
NSW1,27/2/18 20:00,8413.93,73.92,TRADE,0.07392,,,,
NSW1,27/2/18 20:30,8213.96,71.48,TRADE,0.07148,,,,
NSW1,27/2/18 21:00,7889.73,64.68,TRADE,0.06468,,,,
NSW1,27/2/18 21:30,7842.17,64.11,TRADE,0.06411,,,,
NSW1,27/2/18 22:00,7651.8,61.34,TRADE,0.06134,,,,
NSW1,27/2/18 22:30,7587.39,61.6,TRADE,0.0616,,,,
NSW1,27/2/18 23:00,7463.59,65.68,TRADE,0.06568,,,,
NSW1,27/2/18 23:30,7325.73,66.85,TRADE,0.06685,,,,
NSW1,28/2/18 0:00,7152.59,60.26,TRADE,0.06026,,,,
NSW1,28/2/18 0:30,7019.53,53.14,TRADE,0.05314,,,,
NSW1,28/2/18 1:00,6755.91,38.88,TRADE,0.03888,,,,
NSW1,28/2/18 1:30,6477.99,53.93,TRADE,0.05393,,,,
NSW1,28/2/18 2:00,6222.04,51.37,TRADE,0.05137,,,,
NSW1,28/2/18 2:30,6098.16,50.37,TRADE,0.05037,,,,
NSW1,28/2/18 3:00,6057.91,47.01,TRADE,0.04701,,,,
NSW1,28/2/18 3:30,6070.34,47.81,TRADE,0.04781,,,,
NSW1,28/2/18 4:00,6111.5,47.75,TRADE,0.04775,,,,
NSW1,28/2/18 4:30,6343.55,50.27,TRADE,0.05027,,,,
NSW1,28/2/18 5:00,6612.81,59.26,TRADE,0.05926,,,,
NSW1,28/2/18 5:30,7152.47,79.52,TRADE,0.07952,,,,
NSW1,28/2/18 6:00,7601.74,79.77,TRADE,0.07977,,,,
NSW1,28/2/18 6:30,7917.2,86.56,TRADE,0.08656,,,,
NSW1,28/2/18 7:00,8102.8,83.28,TRADE,0.08328,,,,
NSW1,28/2/18 7:30,8128.36,65.33,TRADE,0.06533,,,,
NSW1,28/2/18 8:00,8046.02,69.14,TRADE,0.06914,,,,
NSW1,28/2/18 8:30,8047.93,67.9,TRADE,0.0679,,,,
NSW1,28/2/18 9:00,7984.61,63.63,TRADE,0.06363,,,,
NSW1,28/2/18 9:30,8019.14,65.48,TRADE,0.06548,,,,
NSW1,28/2/18 10:00,8061.23,64.39,TRADE,0.06439,,,,
NSW1,28/2/18 10:30,8058.41,71.97,TRADE,0.07197,,,,
NSW1,28/2/18 11:00,8075.64,74.65,TRADE,0.07465,,,,
NSW1,28/2/18 11:30,8098.17,70.41,TRADE,0.07041,,,,
NSW1,28/2/18 12:00,8199.02,65.08,TRADE,0.06508,,,,
NSW1,28/2/18 12:30,8250.56,64.41,TRADE,0.06441,,,,
NSW1,28/2/18 13:00,8463.74,65.74,TRADE,0.06574,,,,
NSW1,28/2/18 13:30,8569.4,67.9,TRADE,0.0679,,,,
NSW1,28/2/18 14:00,8738.3,71.91,TRADE,0.07191,,,,
NSW1,28/2/18 14:30,8942.03,75.07,TRADE,0.07507,,,,
NSW1,28/2/18 15:00,9237.36,76.89,TRADE,0.07689,,,,
NSW1,28/2/18 15:30,9521.06,72.99,TRADE,0.07299,,,,
NSW1,28/2/18 16:00,9809.62,77.8,TRADE,0.0778,,,,
NSW1,28/2/18 16:30,9933.96,82.4,TRADE,0.0824,,,,
NSW1,28/2/18 17:00,10096.73,84.01,TRADE,0.08401,,,,
NSW1,28/2/18 17:30,10013.07,75.77,TRADE,0.07577,,,,
NSW1,28/2/18 18:00,9990.39,72.1,TRADE,0.0721,,,,
NSW1,28/2/18 18:30,9830.27,70.87,TRADE,0.07087,,,,
NSW1,28/2/18 19:00,9690.66,72.93,TRADE,0.07293,,,,
NSW1,28/2/18 19:30,9626.12,77.78,TRADE,0.07778,,,,
NSW1,28/2/18 20:00,9368.59,75.43,TRADE,0.07543,,,,
NSW1,28/2/18 20:30,9040.73,67.28,TRADE,0.06728,,,,
NSW1,28/2/18 21:00,8671.52,61.6,TRADE,0.0616,,,,
NSW1,28/2/18 21:30,8438.34,64.21,TRADE,0.06421,,,,
NSW1,28/2/18 22:00,8120.12,60.28,TRADE,0.06028,,,,
NSW1,28/2/18 22:30,8000.35,69.69,TRADE,0.06969,,,,
NSW1,28/2/18 23:00,7765.56,64.72,TRADE,0.06472,,,,
NSW1,28/2/18 23:30,7521.36,61.88,TRADE,0.06188,,,,
NSW1,1/3/18 0:00,7450.05,61.35,TRADE,0.06135,,,,
NSW1,1/3/18 0:30,7292.21,62.07,TRADE,0.06207,,,,
NSW1,1/3/18 1:00,7044.51,60.35,TRADE,0.06035,,,,
NSW1,1/3/18 1:30,6683.37,57.16,TRADE,0.05716,,,,
NSW1,1/3/18 2:00,6555.82,55.88,TRADE,0.05588,,,,
NSW1,1/3/18 2:30,6439.9,58.19,TRADE,0.05819,,,,
NSW1,1/3/18 3:00,6386.55,60.63,TRADE,0.06063,,,,
NSW1,1/3/18 3:30,6403.01,58.64,TRADE,0.05864,,,,
NSW1,1/3/18 4:00,6462.32,59.2,TRADE,0.0592,,,,
NSW1,1/3/18 4:30,6694.06,62.46,TRADE,0.06246,,,,
NSW1,1/3/18 5:00,6951.98,64.43,TRADE,0.06443,,,,
NSW1,1/3/18 5:30,7493.25,64.95,TRADE,0.06495,,,,
NSW1,1/3/18 6:00,7908.56,65.73,TRADE,0.06573,,,,
NSW1,1/3/18 6:30,8236.23,74.99,TRADE,0.07499,,,,
NSW1,1/3/18 7:00,8538.09,77.97,TRADE,0.07797,,,,
NSW1,1/3/18 7:30,8627.87,72.22,TRADE,0.07222,,,,
NSW1,1/3/18 8:00,8621.06,69.78,TRADE,0.06978,,,,
NSW1,1/3/18 8:30,8661.65,66.25,TRADE,0.06625,,,,
NSW1,1/3/18 9:00,8641.37,65.81,TRADE,0.06581,,,,
NSW1,1/3/18 9:30,8704.87,67.62,TRADE,0.06762,,,,
NSW1,1/3/18 10:00,8743.96,67.03,TRADE,0.06703,,,,
NSW1,1/3/18 10:30,8795.3,70.85,TRADE,0.07085,,,,
NSW1,1/3/18 11:00,8806.83,72.84,TRADE,0.07284,,,,
NSW1,1/3/18 11:30,8769.81,76.11,TRADE,0.07611,,,,
NSW1,1/3/18 12:00,8803.25,72.83,TRADE,0.07283,,,,
NSW1,1/3/18 12:30,8828.22,86.07,TRADE,0.08607,,,,
NSW1,1/3/18 13:00,8873.41,69.65,TRADE,0.06965,,,,
NSW1,1/3/18 13:30,8919.68,69.47,TRADE,0.06947,,,,
NSW1,1/3/18 14:00,9003.39,67.63,TRADE,0.06763,,,,
NSW1,1/3/18 14:30,8979.95,68.44,TRADE,0.06844,,,,
NSW1,1/3/18 15:00,9030.25,71.65,TRADE,0.07165,,,,
NSW1,1/3/18 15:30,9122.81,76.7,TRADE,0.0767,,,,
NSW1,1/3/18 16:00,9225.75,79.69,TRADE,0.07969,,,,
NSW1,1/3/18 16:30,9197.27,78.6,TRADE,0.0786,,,,
NSW1,1/3/18 19:30,8893.83,82.45,TRADE,0.08245,,,,
NSW1,1/3/18 17:00,9218.44,85.99,TRADE,0.08599,,,,
NSW1,1/3/18 17:30,9081.86,76.81,TRADE,0.07681,,,,
NSW1,1/3/18 18:00,9025.22,77.11,TRADE,0.07711,,,,
NSW1,1/3/18 18:30,8878.91,63.48,TRADE,0.06348,,,,
NSW1,1/3/18 19:00,8908.61,71.62,TRADE,0.07162,,,,
NSW1,1/3/18 20:00,8711.43,74.03,TRADE,0.07403,,,,
